id,sensor_id,timestamp,value,quality,flag
32693,65,2025-07-14 22:35:28,478.973,97,0
32694,26,2025-01-25 03:27:22,100.052,26,0
32695,98,2025-12-28 02:58:36,-9.53,0,0
32696,90,2025-04-20 05:16:54,524.385,71,0
32697,79,2025-09-15 21:42:30,357.436,95,0
32698,13,2025-02-25 20:03:19,265.077,39,0
32699,96,2025-05-15 01:44:20,-24.469,14,0
32700,51,2025-08-28 18:22:55,518.065,15,0
32701,94,2025-05-04 08:43:52,779.679,62,0
32702,88,2025-12-10 03:00:41,356.888,40,0
32703,41,2025-10-12 11:45:39,460.555,16,0
32704,62,2025-10-11 07:49:35,124.958,71,1
32705,46,2025-07-09 14:43:10,567.195,0,0
32706,87,2025-03-24 18:20:27,-186.763,76,0
32707,2,2025-02-09 03:26:23,542.718,59,0
32708,3,2025-09-27 21:31:42,218.533,70,0
32709,34,2025-10-24 07:27:08,-168.659,94,0
32710,83,2025-09-23 03:38:38,541.746,96,0
32711,15,2025-01-16 04:33:07,-3.6,15,0
32712,87,2025-04-11 16:58:18,581.777,83,0
32713,65,2025-12-10 05:27:44,558.79,15,1
32714,42,2025-01-14 03:50:27,626.94,18,1
32715,80,2025-09-17 11:15:57,708.87,40,0
32716,91,2025-02-24 18:16:58,646.837,63,0
32717,33,2025-12-22 21:45:20,210.569,17,0
32718,30,2025-06-15 11:18:09,444.322,27,0
32719,92,2025-03-07 08:31:27,765.43,11,0
32720,87,2025-04-13 02:12:16,747.139,5,0
32721,64,2025-12-11 03:12:50,-44.647,23,0
32722,88,2025-08-01 04:24:24,238.503,10,0
32723,13,2025-04-01 11:33:07,701.673,61,0
32724,4,2025-02-02 08:19:23,301.392,50,0
32725,34,2025-11-20 23:47:30,84.804,44,0
32726,22,2025-03-26 07:28:59,-47.791,84,0
32727,36,2025-06-03 09:58:47,383.078,21,0
32728,29,2025-05-28 16:55:33,-86.54,15,0
32729,57,2025-11-23 17:40:43,261.589,100,0
32730,61,2025-04-14 16:32:12,65.995,22,0
32731,38,2025-09-20 01:32:47,621.136,96,0
32732,63,2025-02-18 00:50:47,188.342,74,0
32733,54,2025-04-18 07:11:51,-161.276,99,0
32734,100,2025-02-12 02:53:14,752.461,25,0
32735,29,2025-09-02 00:05:33,507.359,36,0
32736,77,2025-11-02 12:26:38,698.703,25,0
32737,56,2025-11-09 04:07:15,460.8,68,0
32738,26,2025-03-11 05:54:02,374.413,59,0
32739,46,2025-07-16 13:58:46,84.767,62,0
32740,72,2025-06-08 09:12:19,386.527,9,0
32741,83,2025-12-26 00:40:15,416.812,7,0
32742,63,2025-07-13 08:38:23,-56.583,74,0
32743,18,2025-06-01 09:39:07,-67.012,54,0
32744,10,2025-03-22 12:25:42,332.495,56,0
32745,83,2025-07-26 17:13:10,87.436,87,0
32746,66,2025-02-28 23:20:43,793.803,84,0
32747,35,2025-01-18 03:54:03,222.558,83,0
32748,28,2025-05-05 13:03:08,290.386,98,0
32749,41,2025-05-04 05:44:55,-70.305,10,0
32750,89,2025-11-14 06:29:54,-68.247,58,0
32751,94,2025-08-22 04:06:46,-159.943,15,1
32752,18,2025-10-18 15:20:34,638.288,4,0
32753,97,2025-10-17 20:02:37,286.978,27,0
32754,93,2025-01-12 15:15:05,363.727,37,0
32755,10,2025-04-16 11:53:01,403.568,4,0
32756,80,2025-02-15 16:32:41,534.324,5,0
32757,69,2025-10-25 16:02:58,-82.159,97,0
32758,4,2025-08-28 12:58:43,65.769,47,0
32759,7,2025-04-04 11:25:54,150.064,1,0
32760,98,2025-03-28 16:38:40,-88.197,52,0
32761,46,2025-02-26 23:11:01,-45.266,76,0
32762,14,2025-04-17 22:50:04,652.913,92,0
32763,11,2025-08-25 04:37:47,422.666,19,0
32764,42,2025-11-22 10:29:09,257.973,93,0
32765,34,2025-12-21 05:22:57,-169.669,29,0
32766,92,2025-01-20 18:21:35,-190.25,1,0
32767,39,2025-06-08 19:12:16,17.407,43,0
32768,48,2025-07-14 03:07:50,194.5,9,1
32769,28,2025-04-23 09:39:01,0.383,9,0
32770,70,2025-03-16 19:26:28,766.524,30,0
32771,73,2025-05-06 02:06:41,730.816,16,0
32772,18,2025-02-15 06:54:05,790.884,13,0
32773,39,2025-05-05 13:21:26,20.205,31,0
32774,55,2025-09-10 22:03:55,454.335,18,0
32775,97,2025-08-26 00:16:49,-31.24,45,0
32776,79,2025-04-13 08:11:50,236.722,16,0
32777,79,2025-12-03 03:43:27,135.362,85,1
32778,47,2025-04-17 09:13:52,293.384,86,0
32779,92,2025-06-22 21:32:03,375.305,77,0
32780,17,2025-04-04 11:10:47,373.813,43,0
32781,44,2025-07-04 08:07:44,269.515,65,0
32782,78,2025-01-15 00:16:47,-151.536,86,0
32783,60,2025-10-17 14:36:06,254.243,77,0
32784,52,2025-11-16 05:23:08,742.561,82,0
32785,40,2025-12-06 04:17:32,218.103,23,0
32786,91,2025-05-05 11:34:05,622.431,70,0
32787,64,2025-12-22 18:09:58,-19.958,66,0
32788,71,2025-06-06 05:18:37,178.405,7,0
32789,17,2025-09-25 20:07:58,436.453,43,0
32790,5,2025-01-09 21:56:11,376.794,68,0
32791,35,2025-04-04 11:56:34,-94.161,32,0
32792,3,2025-08-14 01:00:17,-165.486,70,0
32793,64,2025-04-07 11:57:55,49.395,91,0
32794,24,2025-05-15 16:39:07,463.039,35,0
32795,22,2025-11-04 12:47:12,-112.792,81,0
32796,29,2025-06-15 20:02:05,102.75,63,0
32797,13,2025-05-27 16:33:37,472.106,16,0
32798,60,2025-08-14 21:08:51,425.074,12,0
32799,42,2025-12-27 08:50:43,104.257,15,0
32800,27,2025-09-21 18:47:47,417.796,9,0
32801,77,2025-01-20 15:56:58,-34.597,5,0
32802,40,2025-08-02 08:37:12,296.797,55,0
32803,80,2025-01-17 23:42:05,548.436,43,0
32804,90,2025-05-03 22:16:38,557.971,12,0
32805,88,2025-04-26 09:42:32,-170.734,94,0
32806,94,2025-04-03 18:45:54,426.917,0,0
32807,92,2025-01-27 01:10:37,740.403,78,1
32808,59,2025-02-01 05:06:03,33.517,12,0
32809,94,2025-09-04 19:56:14,-131.626,11,0
32810,71,2025-12-02 12:50:15,-165.662,30,0
32811,43,2025-09-09 03:49:53,-173.351,85,0
32812,3,2025-03-08 21:36:14,-181.806,34,0
32813,94,2025-03-21 04:58:38,39.771,73,0
32814,96,2025-10-26 00:57:08,790.643,52,1
32815,25,2025-05-11 11:14:47,-39.43,62,0
32816,35,2025-05-06 06:51:57,243.257,41,0
32817,82,2025-09-15 01:49:25,-190.024,52,0
32818,62,2025-10-21 03:12:15,389.212,4,0
32819,51,2025-08-25 02:00:45,492.936,12,0
32820,51,2025-10-20 08:00:55,53.453,36,0
32821,52,2025-09-08 15:10:56,-187.33,24,0
32822,17,2025-07-21 09:07:40,111.505,87,0
32823,45,2025-03-25 00:07:19,402.823,11,0
32824,11,2025-02-12 23:10:53,107.019,25,0
32825,75,2025-03-19 09:55:38,246.131,26,1
32826,58,2025-12-24 23:08:04,348.033,33,0
32827,78,2025-02-28 19:50:51,14.005,11,0
32828,88,2025-09-12 01:24:42,656.805,100,0
32829,48,2025-08-19 22:40:54,467.843,78,0
32830,92,2025-01-23 17:26:08,348.367,95,0
32831,6,2025-07-09 17:49:07,250.45,60,0
32832,3,2025-12-24 14:46:16,114.352,4,0
32833,12,2025-10-20 08:59:37,-35.872,7,0
32834,49,2025-08-11 19:35:26,-53.661,96,0
32835,82,2025-08-27 11:58:47,304.573,18,0
32836,49,2025-07-26 12:02:27,360.067,29,0
32837,96,2025-02-28 12:17:12,511.808,13,0
32838,75,2025-05-19 05:03:54,285.365,2,0
32839,96,2025-12-07 13:03:09,730.376,69,0
32840,36,2025-12-03 03:10:32,586.296,13,0
32841,32,2025-07-22 07:50:49,137.218,96,0
32842,21,2025-05-07 17:53:04,94.359,19,0
32843,9,2025-02-10 10:14:41,148.549,82,0
32844,89,2025-04-17 00:00:34,40.289,95,0
32845,9,2025-06-11 06:15:43,347.286,49,0
32846,37,2025-10-24 02:11:38,309.765,47,0
32847,65,2025-07-15 09:15:53,256.561,40,0
32848,83,2025-12-22 10:26:13,134.482,94,0
32849,93,2025-04-12 10:45:58,194.55,89,0
32850,93,2025-03-01 21:31:15,588.004,5,0
32851,2,2025-09-03 17:45:18,492.315,63,0
32852,66,2025-05-08 22:52:16,12.616,14,0
32853,83,2025-03-02 02:48:05,663.166,65,0
32854,69,2025-08-26 23:30:44,384.117,64,0
32855,32,2025-07-21 10:22:14,328.667,36,0
32856,56,2025-10-09 15:53:51,678.124,40,0
32857,47,2025-03-07 13:52:46,-126.421,62,0
32858,11,2025-03-10 05:48:33,522.814,81,0
32859,81,2025-08-19 13:19:44,277.956,24,0
32860,99,2025-09-11 18:09:43,-80.706,70,0
32861,66,2025-01-16 20:10:59,517.897,98,0
32862,88,2025-09-04 16:01:06,49.915,26,0
32863,59,2025-01-13 13:43:21,257.978,91,0
32864,74,2025-02-24 20:41:33,297.57,77,0
32865,19,2025-06-11 08:59:59,430.033,3,0
32866,4,2025-02-21 02:46:18,117.74,15,0
32867,73,2025-01-28 12:18:45,338.67,92,0
32868,17,2025-04-08 01:18:04,-65.459,56,0
32869,45,2025-05-16 04:50:39,481.85,36,0
32870,66,2025-10-11 04:54:27,276.01,74,0
32871,49,2025-05-01 07:17:17,383.277,65,0
32872,1,2025-08-04 09:18:56,244.934,26,0
32873,2,2025-01-03 01:24:05,153.306,71,0
32874,37,2025-04-03 06:25:01,-77.508,14,0
32875,91,2025-05-12 11:08:22,-103.637,63,0
32876,25,2025-06-18 02:55:14,431.869,86,0
32877,76,2025-04-02 05:59:04,533.498,32,0
32878,31,2025-02-07 10:12:20,519.098,66,0
32879,84,2025-11-22 05:40:27,-106.863,43,0
32880,63,2025-02-19 13:19:27,-25.127,28,0
32881,29,2025-06-02 09:09:51,430.997,82,0
32882,6,2025-06-12 20:02:21,678.216,64,0
32883,75,2025-09-16 14:10:16,3.869,2,0
32884,91,2025-07-21 19:21:09,318.376,0,0
32885,43,2025-11-11 00:07:52,21.576,90,0
32886,25,2025-05-12 21:50:28,588.938,67,0
32887,59,2025-01-04 22:35:56,-50.676,64,0
32888,15,2025-06-19 15:27:11,-141.903,93,1
32889,97,2025-11-02 19:00:06,93.512,59,0
32890,43,2025-09-19 20:48:54,-37.348,94,0
32891,65,2025-09-06 01:41:04,477.717,67,0
32892,49,2025-09-10 22:54:05,409.677,51,0
32893,83,2025-05-07 12:46:41,788.522,70,0
32894,80,2025-09-07 07:41:10,-167.471,49,0
32895,8,2025-04-09 01:31:12,302.318,26,0
32896,7,2025-05-20 17:09:16,319.57,4,0
32897,56,2025-12-12 10:31:46,702.915,45,0
32898,95,2025-01-28 02:51:12,522.971,37,0
32899,35,2025-07-14 03:09:12,129.957,49,0
32900,14,2025-03-20 11:10:09,183.662,23,0
32901,98,2025-01-20 02:18:21,84.601,59,0
32902,31,2025-10-17 21:43:12,63.43,26,0
32903,83,2025-05-22 07:05:01,-8.522,54,0
32904,80,2025-02-12 08:51:00,-178.398,80,0
32905,80,2025-11-16 01:11:59,296.91,26,0
32906,15,2025-04-18 20:37:22,619.352,96,0
32907,26,2025-07-01 01:24:28,-74.468,43,0
32908,71,2025-11-19 03:08:41,88.506,32,0
32909,26,2025-04-22 20:08:15,535.994,56,0
32910,21,2025-02-11 20:13:12,384.884,66,0
32911,79,2025-05-01 00:37:22,103.495,23,0
32912,27,2025-04-20 08:54:05,106.864,29,0
32913,59,2025-03-14 09:07:27,110.339,83,1
32914,42,2025-08-25 14:42:18,615.675,58,0
32915,63,2025-11-21 12:03:32,436.859,90,0
32916,78,2025-01-23 23:59:09,449.965,80,0
32917,14,2025-07-15 10:18:29,646.056,11,0
32918,94,2025-02-18 00:57:37,-81.181,41,0
32919,9,2025-11-16 05:57:57,16.151,80,0
32920,76,2025-09-19 09:27:25,71.688,39,0
32921,24,2025-06-08 07:37:03,451.15,42,0
32922,45,2025-10-03 13:10:12,495.314,25,0
32923,81,2025-05-09 21:59:22,-140.433,61,0
32924,5,2025-10-27 00:27:26,699.799,67,0
32925,4,2025-06-15 18:49:01,358.808,50,0
32926,79,2025-04-20 08:53:50,23.355,53,0
32927,46,2025-07-19 21:42:09,333.517,13,0
32928,16,2025-07-23 08:19:57,765.999,2,1
32929,47,2025-05-04 22:37:16,-103.742,83,1
32930,79,2025-05-13 12:51:12,720.109,41,0
32931,6,2025-12-13 17:57:54,573.333,24,0
32932,79,2025-04-24 11:48:35,658.774,26,0
32933,3,2025-03-04 15:47:27,635.598,35,0
32934,98,2025-03-03 06:23:13,47.675,53,0
32935,44,2025-01-27 22:21:28,312.906,85,0
32936,94,2025-07-04 03:31:18,316.659,56,0
32937,33,2025-06-22 12:10:19,17.553,54,0
32938,92,2025-04-04 05:01:40,-182.618,1,0
32939,49,2025-12-11 13:20:53,222.171,37,0
32940,79,2025-08-28 10:17:43,322.262,7,0
32941,36,2025-03-28 04:35:15,556.962,57,0
32942,65,2025-02-11 11:36:09,-53.275,83,0
32943,96,2025-07-05 16:10:09,256.556,20,0
32944,91,2025-03-17 13:14:26,156.834,6,0
32945,8,2025-01-09 16:53:48,374.796,60,0
32946,70,2025-12-20 20:39:14,-196.719,50,0
32947,87,2025-07-25 12:30:12,467.948,93,0
32948,32,2025-07-06 10:47:17,-34.589,40,0
32949,42,2025-07-02 19:03:23,74.186,76,0
32950,80,2025-10-06 18:41:35,97.887,100,0
32951,59,2025-07-22 04:26:34,-186.918,36,0
32952,95,2025-04-08 06:51:34,684.349,85,1
32953,24,2025-04-23 15:46:05,692.474,47,0
32954,33,2025-06-05 13:12:34,717.215,68,0
32955,23,2025-03-24 23:12:48,208.458,83,0
32956,43,2025-04-05 21:54:11,650.029,11,0
32957,64,2025-06-22 16:20:25,741.662,34,0
32958,80,2025-05-10 00:45:41,374.454,65,0
32959,45,2025-02-18 10:48:27,-54.82,78,0
32960,76,2025-11-13 17:55:49,-141.104,23,0
32961,36,2025-08-19 17:21:21,744.014,21,0
32962,96,2025-08-15 18:23:47,183.746,70,0
32963,14,2025-08-04 21:22:06,123.162,51,0
32964,66,2025-11-21 10:37:27,735.319,42,0
32965,43,2025-01-18 10:38:26,596.021,55,0
32966,18,2025-06-22 04:15:44,463.353,49,0
32967,82,2025-06-14 13:17:31,190.357,83,0
32968,79,2025-01-07 18:41:38,350.802,61,0
32969,96,2025-07-06 00:56:42,301.68,44,0
32970,67,2025-05-11 12:27:24,307.674,45,0
32971,86,2025-12-28 22:30:23,763.367,64,0
32972,6,2025-12-16 01:19:35,-4.483,74,0
32973,83,2025-08-20 07:56:57,463.9,38,0
32974,58,2025-10-23 14:47:33,794.923,56,0
32975,31,2025-09-20 23:08:36,246.709,22,0
32976,73,2025-11-28 12:01:54,746.972,86,0
32977,36,2025-01-01 01:52:09,372.993,45,0
32978,96,2025-03-15 07:59:26,-25.813,14,0
32979,84,2025-12-16 14:17:25,576.366,63,0
32980,5,2025-06-17 04:55:13,76.29,59,0
32981,75,2025-03-15 21:35:14,-105.57,68,0
32982,25,2025-04-08 16:01:27,746.194,78,0
32983,75,2025-08-10 06:25:51,290.022,74,0
32984,55,2025-12-01 19:44:31,-172.055,39,0
32985,87,2025-10-10 02:44:23,354.243,79,0
32986,65,2025-09-12 00:44:06,-7.147,67,0
32987,78,2025-07-14 04:58:50,784.589,33,1
32988,48,2025-06-05 16:44:24,619.287,96,0
32989,95,2025-09-15 17:19:26,107.822,22,0
32990,52,2025-08-17 04:45:06,601.292,79,0
32991,46,2025-05-22 06:49:17,610.769,99,0
32992,17,2025-03-25 19:47:14,59.562,6,0
32993,48,2025-01-03 14:27:56,581.444,26,1
32994,1,2025-04-19 23:29:51,-126.231,35,0
32995,86,2025-05-27 21:57:20,317.953,67,0
32996,50,2025-03-07 16:51:55,96.72,41,0
32997,3,2025-08-09 14:49:12,614.771,21,0
32998,38,2025-04-07 07:18:47,347.509,72,1
32999,28,2025-10-17 14:03:37,102.016,46,0
33000,73,2025-02-22 15:49:57,79.606,4,0
33001,100,2025-08-23 11:44:14,364.781,92,0
33002,93,2025-01-25 20:35:23,91.468,19,0
33003,82,2025-12-11 23:46:23,-153.761,31,0
33004,56,2025-05-02 16:55:40,599.968,73,0
33005,87,2025-12-06 21:19:33,-23.673,71,0
33006,66,2025-10-22 17:12:53,47.43,22,0
33007,56,2025-12-17 07:27:29,-12.167,9,0
33008,9,2025-01-28 19:48:19,136.354,66,0
33009,42,2025-06-12 07:28:03,320.386,87,0
33010,52,2025-12-20 22:54:03,67.786,88,0
33011,91,2025-09-01 09:33:13,-77.779,6,0
33012,51,2025-01-27 18:36:28,-165.214,71,0
33013,8,2025-04-17 04:28:12,315.539,97,0
33014,38,2025-04-06 07:58:34,-169.24,1,1
33015,72,2025-08-12 09:12:29,119.073,7,0
33016,5,2025-08-11 03:11:02,558.572,0,0
33017,76,2025-07-13 02:55:46,752.15,22,0
33018,41,2025-10-08 00:36:11,628.215,20,0
33019,76,2025-09-16 20:28:54,-142.643,37,0
33020,74,2025-01-11 20:13:08,728.098,97,0
33021,27,2025-10-16 13:14:27,440.602,1,0
33022,42,2025-06-26 20:58:53,796.839,60,0
33023,11,2025-08-15 04:28:09,-3.871,11,0
33024,7,2025-11-28 13:07:39,-196.997,42,0
33025,7,2025-07-21 18:45:38,734.87,58,0
33026,11,2025-07-21 19:27:53,188.717,18,0
33027,83,2025-06-25 01:25:30,-37.224,18,1
33028,3,2025-11-15 13:45:21,-43.053,5,0
33029,48,2025-04-28 05:41:27,452.723,43,0
33030,15,2025-02-07 08:46:20,166.972,85,0
33031,81,2025-11-20 01:50:38,252.874,8,0
33032,50,2025-09-18 22:20:53,399.043,43,0
33033,81,2025-03-27 17:58:12,480.486,52,0
33034,87,2025-09-14 14:39:27,104.437,10,0
33035,56,2025-05-18 20:15:55,283.693,99,0
33036,14,2025-06-02 20:20:19,561.691,50,0
33037,35,2025-06-28 04:34:58,363.691,60,0
33038,51,2025-03-10 22:54:22,330.844,45,0
33039,77,2025-07-27 07:31:30,174.102,23,0
33040,28,2025-12-01 23:16:44,273.307,43,0
33041,41,2025-07-27 16:10:22,731.807,88,0
33042,28,2025-09-01 17:28:00,103.59,78,0
33043,34,2025-07-14 21:14:54,275.275,75,0
33044,57,2025-04-21 01:07:34,-65.409,66,0
33045,2,2025-11-25 14:59:19,415.655,88,0
33046,33,2025-07-23 07:21:10,780.281,11,0
33047,76,2025-02-04 17:18:27,780.371,27,0
33048,38,2025-05-14 02:39:58,459.663,18,0
33049,84,2025-03-20 14:31:38,34.986,90,0
33050,65,2025-05-23 18:07:46,559.016,82,0
33051,10,2025-06-13 09:22:03,206.593,100,0
33052,69,2025-10-06 21:50:58,208.882,12,0
33053,42,2025-03-13 23:32:03,-17.895,64,0
33054,68,2025-09-10 14:40:08,192.627,68,0
33055,15,2025-01-04 21:45:01,241.433,23,0
33056,3,2025-10-19 09:44:32,392.183,23,0
33057,3,2025-01-20 20:56:06,-167.314,88,0
33058,35,2025-05-24 19:30:07,356.871,85,0
33059,84,2025-04-28 19:27:22,175.574,15,0
33060,97,2025-09-28 23:35:42,29.941,15,0
33061,48,2025-06-27 23:41:22,404.52,1,0
33062,36,2025-09-06 17:59:03,778.442,100,0
33063,62,2025-11-08 15:32:52,-176.37,17,0
33064,73,2025-12-24 13:41:02,777.983,21,0
33065,60,2025-08-01 13:54:24,-180.256,12,0
33066,1,2025-04-21 06:50:00,-126.757,72,1
33067,15,2025-04-22 19:43:02,760.014,25,0
33068,23,2025-03-24 03:49:29,101.124,3,0
33069,70,2025-04-11 03:33:04,-50.626,12,0
33070,78,2025-03-02 20:07:22,291.494,36,0
33071,34,2025-06-12 11:29:19,620.926,30,0
33072,90,2025-06-07 00:34:55,50.685,100,0
33073,41,2025-03-01 03:55:55,364.197,60,0
33074,52,2025-06-10 08:40:24,668.393,83,0
33075,51,2025-07-18 22:49:58,-138.04,43,0
33076,24,2025-04-23 08:06:51,768.713,67,0
33077,22,2025-01-15 00:16:51,202.627,11,0
33078,98,2025-03-11 05:50:56,107.872,46,0
33079,19,2025-07-01 13:02:19,684.237,79,0
33080,95,2025-10-27 11:06:01,-81.136,70,0
33081,36,2025-03-03 05:10:26,77.742,99,0
33082,43,2025-12-10 22:31:34,428.189,15,0
33083,42,2025-01-17 00:58:25,8.208,75,0
33084,80,2025-10-05 21:02:53,-157.306,72,0
33085,27,2025-02-26 06:08:54,589.67,43,0
33086,13,2025-04-15 17:11:19,41.016,84,0
33087,30,2025-11-23 10:18:19,548.529,68,0
33088,29,2025-11-16 05:09:23,-145.918,91,0
33089,77,2025-01-13 19:00:49,281.448,26,0
33090,3,2025-09-24 12:03:01,197.134,65,0
33091,82,2025-01-18 23:08:59,523.497,41,0
33092,41,2025-11-20 19:09:33,-190.46,30,0
33093,29,2025-02-17 00:43:23,447.46,58,0
33094,71,2025-02-08 11:33:02,50.388,36,0
33095,3,2025-06-19 22:27:23,786.746,70,0
33096,64,2025-08-12 20:55:08,-61.311,90,1
33097,31,2025-05-04 05:36:23,309.151,34,1
33098,84,2025-10-10 05:27:02,98.94,2,0
33099,61,2025-01-04 13:41:54,774.934,34,0
33100,63,2025-09-05 07:16:21,791.195,59,1
33101,80,2025-12-08 16:56:30,519.602,32,0
33102,14,2025-03-16 18:15:21,790.493,20,0
33103,43,2025-03-22 17:12:53,-111.383,47,0
33104,90,2025-11-11 04:04:21,217.009,98,0
33105,67,2025-06-04 05:10:26,-15.702,44,0
33106,61,2025-03-09 21:30:15,435.167,78,0
33107,64,2025-11-05 22:56:06,249.446,76,0
33108,89,2025-07-05 08:38:13,506.725,89,0
33109,66,2025-11-25 05:00:33,619.121,12,0
33110,35,2025-09-23 20:18:22,160.17,14,0
33111,42,2025-05-09 11:05:23,-183.624,64,0
33112,49,2025-06-28 11:10:26,221.6,73,0
33113,53,2025-06-08 15:13:36,582.289,48,0
33114,70,2025-12-23 10:55:13,-157.912,93,0
33115,57,2025-07-23 17:23:14,690.592,58,0
33116,39,2025-09-01 12:07:11,258.49,79,0
33117,7,2025-07-25 10:46:31,110.154,66,0
33118,75,2025-12-17 07:56:59,697.768,4,0
33119,20,2025-12-08 20:59:00,48.729,73,1
33120,12,2025-11-07 11:27:42,-150.675,67,0
33121,93,2025-03-24 15:28:14,-77.384,0,1
33122,55,2025-06-15 06:15:45,577.954,79,0
33123,60,2025-03-01 18:46:07,-166.68,24,0
33124,50,2025-09-26 11:54:53,-16.293,62,0
33125,28,2025-07-25 09:10:32,730.767,31,0
33126,59,2025-08-21 06:28:59,83.273,84,0
33127,21,2025-07-09 23:48:25,696.733,29,0
33128,80,2025-11-28 03:22:53,-16.119,20,0
33129,19,2025-08-01 19:57:09,125.57,8,0
33130,49,2025-05-06 01:18:41,514.652,60,0
33131,20,2025-10-04 05:40:25,167.539,16,0
33132,61,2025-09-08 22:58:46,743.391,58,0
33133,34,2025-07-24 19:05:44,317.3,98,0
33134,27,2025-02-17 14:55:03,643.638,64,0
33135,58,2025-12-09 08:53:19,547.741,1,0
33136,92,2025-02-25 16:21:10,334.081,47,0
33137,55,2025-09-23 14:56:12,579.107,29,0
33138,51,2025-02-23 23:29:30,476.401,86,0
33139,73,2025-10-19 01:29:33,5.984,70,0
33140,57,2025-01-23 00:41:57,-137.352,65,0
33141,8,2025-09-04 09:56:00,121.253,22,0
33142,83,2025-11-11 11:49:32,788.711,64,0
33143,29,2025-12-26 01:11:47,328.429,1,0
33144,63,2025-03-10 20:16:18,201.047,26,0
33145,53,2025-12-19 14:50:17,431.685,19,0
33146,91,2025-08-19 10:01:23,18.159,47,0
33147,6,2025-05-07 19:44:36,161.838,61,0
33148,14,2025-03-27 15:54:42,50.682,16,0
33149,33,2025-07-26 11:51:45,370.008,79,0
33150,74,2025-07-11 03:29:58,473.185,80,0
33151,63,2025-10-01 17:23:08,608.297,44,0
33152,61,2025-08-16 20:01:13,88.448,81,0
33153,7,2025-06-06 16:35:58,-17.144,95,0
33154,47,2025-04-25 19:30:43,158.621,86,0
33155,28,2025-04-18 20:57:11,588.886,7,0
33156,11,2025-11-01 04:05:11,239.917,88,0
33157,37,2025-05-09 08:50:47,154.762,69,0
33158,48,2025-07-19 04:00:01,533.266,77,0
33159,82,2025-01-21 16:44:41,669.736,43,0
33160,32,2025-05-08 08:36:52,-103.582,59,0
33161,1,2025-02-19 00:09:29,622.809,100,0
33162,67,2025-02-06 22:01:46,629.947,74,0
33163,5,2025-03-05 12:28:56,-177.68,72,0
33164,2,2025-03-01 16:07:17,283.127,61,0
33165,6,2025-06-22 04:52:28,399.226,56,0
33166,68,2025-02-02 03:13:26,-71.531,43,0
33167,92,2025-07-10 12:33:25,201.659,21,1
33168,66,2025-02-03 03:52:11,155.156,0,0
33169,24,2025-06-03 07:01:26,785.18,86,0
33170,19,2025-10-28 15:21:16,347.761,97,0
33171,87,2025-12-14 04:52:47,752.814,4,0
33172,80,2025-09-15 00:54:33,-47.776,95,0
33173,17,2025-11-22 08:54:15,-64.233,64,0
33174,63,2025-08-17 18:34:26,633.325,71,0
33175,15,2025-04-14 20:46:36,91.715,63,0
33176,35,2025-06-24 19:40:25,253.748,22,0
33177,91,2025-09-16 01:59:23,151.596,21,0
33178,88,2025-03-18 01:30:22,389.031,74,0
33179,69,2025-05-10 08:23:10,306.143,94,0
33180,71,2025-03-18 23:41:54,441.882,51,0
33181,83,2025-08-03 13:09:00,702.907,11,0
33182,6,2025-12-17 14:48:43,118.134,58,0
33183,38,2025-06-26 16:45:58,401.096,74,0
33184,42,2025-01-26 09:55:23,295.194,75,0
33185,56,2025-10-08 04:14:20,105.438,53,0
33186,51,2025-08-10 01:48:36,634.51,8,0
33187,26,2025-04-25 10:51:52,452.017,56,0
33188,88,2025-06-01 09:11:05,668.332,37,0
33189,41,2025-12-16 06:54:55,-96.996,2,0
33190,98,2025-03-01 22:10:25,646.826,94,0
33191,83,2025-08-19 13:21:00,155.902,11,0
33192,35,2025-07-23 03:26:09,-175.566,68,0
33193,91,2025-08-18 14:31:30,389.441,67,0
33194,90,2025-08-07 10:14:08,-178.648,33,0
33195,9,2025-12-26 13:29:58,679.07,30,0
33196,21,2025-09-14 15:27:13,196.508,5,0
33197,35,2025-12-01 23:49:33,177.488,30,0
33198,20,2025-04-09 10:52:34,-166.95,91,0
33199,47,2025-05-04 09:12:49,664.25,45,0
33200,94,2025-08-14 17:36:54,85.563,28,0
33201,60,2025-06-13 07:29:58,396.008,87,0
33202,98,2025-11-25 05:20:34,72.689,4,0
33203,69,2025-10-08 16:46:24,-152.772,95,0
33204,93,2025-06-06 07:23:27,512.909,29,0
33205,66,2025-12-13 12:15:59,656.339,81,0
33206,17,2025-04-26 00:39:39,360.172,30,0
33207,35,2025-01-05 15:36:06,555.41,63,0
33208,70,2025-05-03 20:08:53,127.622,20,0
33209,28,2025-12-13 23:35:05,-175.023,80,0
33210,32,2025-02-17 13:27:04,432.079,11,0
33211,51,2025-01-24 07:57:23,447.841,24,0
33212,3,2025-11-07 10:35:04,545.914,11,0
33213,79,2025-01-03 22:53:26,167.468,10,0
33214,4,2025-09-21 17:06:51,-181.72,36,0
33215,20,2025-01-11 11:40:51,-87.742,7,0
33216,76,2025-06-04 04:56:25,47.722,63,0
33217,47,2025-10-21 14:18:04,383.379,26,0
33218,78,2025-11-14 13:49:36,-24.686,68,0
33219,84,2025-08-27 02:13:46,666.272,34,0
33220,1,2025-08-07 19:46:27,143.454,64,0
33221,46,2025-03-20 11:32:08,638.138,14,0
33222,7,2025-12-07 17:07:30,277.615,79,0
33223,57,2025-07-26 10:17:30,567.239,45,0
33224,59,2025-08-21 19:44:41,614.336,39,0
33225,12,2025-12-05 05:35:11,-104.261,10,0
