id,customer_id,product_id,quantity,unit_price,discount,total,status,order_date
4505,1145,199,7,565.45,0,3958.15,returned,2022-03-12
4506,513,42,17,874.09,0,14859.53,returned,2022-05-08
4507,1338,91,19,916.22,0,17408.18,shipped,2025-06-09
4508,277,66,2,397.63,0,795.26,shipped,2023-09-12
4509,58,7,5,669.43,17.78,3347.15,cancelled,2025-10-20
4510,1677,32,3,244.09,1.21,732.27,cancelled,2024-11-15
4511,282,127,16,623.12,27.33,9969.92,pending,2025-07-28
4512,392,145,7,593.41,17.47,4153.87,delivered,2023-05-03
4513,119,181,14,824.33,0,11540.62,delivered,2025-08-01
4514,953,106,14,596.1,0,8345.4,cancelled,2025-03-16
4515,1720,117,3,660.46,0,1981.38,pending,2024-04-15
4516,1671,30,19,125.04,0,2375.76,cancelled,2022-11-12
4517,1912,162,9,600.01,0,5400.09,shipped,2022-10-01
4518,1859,191,13,778.27,8.8,10117.51,shipped,2023-07-04
4519,1886,17,1,122.61,0,122.61,shipped,2025-12-21
4520,738,93,18,750.35,0,13506.3,shipped,2023-07-10
4521,1569,18,14,83.56,7.11,1169.84,delivered,2025-07-14
4522,1020,35,13,645.79,0,8395.27,cancelled,2025-05-06
4523,383,192,9,576.21,20.99,5185.89,pending,2023-03-21
4524,493,15,9,825.2,0,7426.8,pending,2023-06-21
4525,828,41,3,693.85,19.12,2081.55,cancelled,2022-03-18
4526,1512,177,4,350.23,25.28,1400.92,returned,2022-05-08
4527,1600,73,19,238.38,0.78,4529.22,returned,2024-04-17
4528,1299,47,3,645.14,0,1935.42,delivered,2023-09-07
4529,1259,159,3,174.14,0,522.42,delivered,2022-08-01
4530,154,149,6,515.34,26.99,3092.04,pending,2025-06-06
4531,623,67,14,692.69,22.74,9697.66,delivered,2022-05-01
4532,546,123,3,58.49,0,175.47,delivered,2022-05-21
4533,1331,16,4,846.4,0,3385.6,cancelled,2025-10-01
4534,1599,92,2,52.57,0,105.14,cancelled,2023-09-09
4535,1612,119,9,371.17,0,3340.53,returned,2024-05-28
4536,259,184,16,385.1,0,6161.6,cancelled,2023-01-24
4537,1363,3,5,536.43,28.34,2682.15,pending,2022-11-28
4538,213,78,10,335.71,0,3357.1,returned,2025-01-17
4539,790,6,16,183.59,0,2937.44,delivered,2022-07-18
4540,1106,95,15,988.58,4.31,14828.7,shipped,2022-01-06
4541,675,119,10,371.17,0,3711.7,pending,2024-01-24
4542,1164,159,6,174.14,0,1044.84,pending,2023-06-07
4543,1402,66,2,397.63,27.09,795.26,pending,2023-11-12
4544,1752,62,3,166.62,0,499.86,cancelled,2025-03-25
4545,156,77,18,97.67,12.04,1758.06,returned,2025-01-16
4546,246,25,13,219.32,0,2851.16,pending,2022-05-11
4547,164,184,1,385.1,3.2,385.1,shipped,2024-05-13
4548,796,20,8,481.5,3.08,3852,shipped,2024-02-04
4549,1473,124,9,809.49,0,7285.41,delivered,2023-04-09
4550,414,80,19,59.51,26.83,1130.69,shipped,2024-07-11
4551,1471,44,17,690.47,18.83,11737.99,cancelled,2024-10-25
4552,1643,162,9,600.01,0,5400.09,shipped,2024-03-07
4553,1601,43,8,64.03,0,512.24,pending,2023-04-15
4554,323,20,16,481.5,28.15,7704,cancelled,2024-11-03
4555,679,15,11,825.2,0,9077.2,shipped,2024-07-09
4556,444,189,5,492.26,0,2461.3,cancelled,2025-10-09
4557,1043,29,4,717.02,0,2868.08,pending,2025-11-14
4558,1804,155,7,431.01,2.3,3017.07,delivered,2023-01-10
4559,4,149,14,515.34,22.88,7214.76,pending,2025-05-25
4560,70,120,2,239.25,14.99,478.5,delivered,2025-10-26
4561,1987,23,17,713.25,0,12125.25,pending,2022-01-10
4562,161,69,17,409.64,8.24,6963.88,pending,2023-08-01
4563,306,64,10,663.35,2.3,6633.5,cancelled,2025-09-26
4564,642,172,19,95.98,8.8,1823.62,cancelled,2024-09-25
4565,1966,65,18,202.76,22.51,3649.68,cancelled,2023-06-17
4566,735,70,18,100.2,0,1803.6,pending,2023-06-09
4567,1777,53,13,655.86,26.42,8526.18,pending,2024-06-27
4568,405,4,12,943.2,0,11318.4,cancelled,2025-04-19
4569,634,200,1,990.22,0,990.22,cancelled,2025-10-26
4570,375,198,16,380.95,8.47,6095.2,cancelled,2024-03-25
4571,1418,10,13,859.56,13.34,11174.28,cancelled,2022-01-10
4572,376,92,1,52.57,20.74,52.57,delivered,2022-10-12
4573,1576,178,14,354.22,0,4959.08,delivered,2025-10-04
4574,843,85,19,378.98,0,7200.62,shipped,2024-11-04
4575,1924,145,9,593.41,0,5340.69,cancelled,2025-10-23
4576,558,87,18,600.01,0,10800.18,cancelled,2023-02-15
4577,302,137,12,358.4,0,4300.8,cancelled,2025-08-10
4578,381,43,12,64.03,15.21,768.36,delivered,2023-09-13
4579,328,44,17,690.47,0,11737.99,cancelled,2024-02-13
4580,1925,55,14,112.9,0,1580.6,returned,2023-06-19
4581,1555,180,1,774.95,0,774.95,delivered,2025-02-24
4582,404,124,13,809.49,0,10523.37,pending,2022-02-22
4583,192,123,17,58.49,0,994.33,returned,2023-04-04
4584,1348,102,2,573.77,0,1147.54,shipped,2023-08-07
4585,1114,100,15,779.66,0,11694.9,cancelled,2025-04-01
4586,876,1,15,932.66,0,13989.9,pending,2022-08-23
4587,62,25,2,219.32,0,438.64,cancelled,2025-05-17
4588,24,31,4,158.16,0,632.64,shipped,2024-11-16
4589,1495,99,17,47.38,0,805.46,shipped,2025-01-24
4590,1877,33,18,253.97,25.04,4571.46,pending,2023-12-19
4591,555,88,10,646.25,11.15,6462.5,pending,2025-01-14
4592,1052,47,1,645.14,26.4,645.14,shipped,2023-06-15
4593,721,70,14,100.2,0,1402.8,cancelled,2023-04-08
4594,1052,23,13,713.25,0,9272.25,cancelled,2023-02-18
4595,1892,96,1,697.43,27.57,697.43,pending,2024-10-25
4596,205,63,9,560.31,0,5042.79,delivered,2025-05-12
4597,1870,91,16,916.22,13.03,14659.52,pending,2023-03-09
4598,733,33,14,253.97,13.29,3555.58,delivered,2022-04-07
4599,520,43,1,64.03,0,64.03,delivered,2024-11-16
4600,904,98,9,66.06,0,594.54,returned,2025-10-17
4601,689,46,19,253.15,7.33,4809.85,returned,2022-12-15
4602,354,33,7,253.97,0,1777.79,delivered,2023-08-01
4603,780,99,8,47.38,0,379.04,pending,2023-03-05
4604,1903,112,14,393.73,20.32,5512.22,cancelled,2023-10-15
4605,1041,160,8,574.94,20.61,4599.52,pending,2023-12-04
4606,840,130,2,420.65,0,841.3,pending,2023-03-15
4607,1196,11,2,67.82,0,135.64,cancelled,2023-01-25
4608,1360,41,12,693.85,0,8326.2,pending,2022-03-03
4609,1158,41,16,693.85,0,11101.6,delivered,2023-01-04
4610,1669,48,3,184.21,0,552.63,shipped,2023-12-17
4611,55,71,6,903.42,0,5420.52,delivered,2023-08-19
4612,204,15,19,825.2,0,15678.8,returned,2025-05-13
4613,317,133,1,298.55,0,298.55,delivered,2025-06-26
4614,1132,165,4,583.18,19.34,2332.72,pending,2023-10-01
4615,164,197,15,822.64,0,12339.6,returned,2022-09-07
4616,1641,179,9,450.55,21.25,4054.95,returned,2022-11-25
4617,1602,194,16,510.14,0,8162.24,returned,2025-07-18
4618,1873,23,1,713.25,0,713.25,returned,2025-08-28
4619,364,106,9,596.1,0,5364.9,returned,2022-07-21
4620,1850,93,9,750.35,0,6753.15,pending,2023-10-03
4621,1941,158,5,150.99,0,754.95,pending,2022-12-08
4622,588,152,17,911.9,0,15502.3,delivered,2022-09-02
4623,889,173,16,580.62,0,9289.92,pending,2025-06-18
4624,1819,59,12,631.88,0,7582.56,returned,2024-03-14
4625,1195,51,9,328.87,0,2959.83,cancelled,2024-09-19
4626,567,81,1,637.31,0,637.31,delivered,2023-06-09
4627,693,152,4,911.9,24.33,3647.6,delivered,2024-06-19
4628,1063,188,9,176.18,0,1585.62,delivered,2023-09-28
4629,1410,46,5,253.15,0,1265.75,pending,2025-02-13
4630,977,105,14,317.66,2.35,4447.24,cancelled,2023-12-13
4631,200,22,18,119.41,14.12,2149.38,shipped,2025-11-18
4632,395,17,3,122.61,0,367.83,returned,2025-04-04
4633,746,60,19,774.36,0,14712.84,delivered,2023-03-24
4634,858,86,18,789.99,0,14219.82,delivered,2022-06-20
4635,1230,133,12,298.55,0,3582.6,pending,2022-02-24
4636,672,73,18,238.38,0,4290.84,shipped,2022-12-08
4637,104,143,9,59.58,0,536.22,shipped,2023-11-13
4638,1584,112,7,393.73,0,2756.11,delivered,2024-02-10
4639,1273,44,10,690.47,0,6904.7,cancelled,2023-02-24
4640,338,92,4,52.57,0,210.28,delivered,2025-09-02
4641,128,106,9,596.1,24.76,5364.9,shipped,2025-01-28
4642,242,41,11,693.85,0,7632.35,delivered,2024-11-15
4643,1065,104,7,386.74,0,2707.18,pending,2023-06-24
4644,936,20,7,481.5,0,3370.5,cancelled,2023-12-11
4645,936,185,3,326.55,0,979.65,delivered,2025-10-09
4646,916,161,10,81.95,0,819.5,shipped,2024-09-13
4647,1675,25,7,219.32,21.8,1535.24,pending,2022-12-23
4648,811,138,16,557.12,0,8913.92,delivered,2023-03-27
4649,934,54,4,976.53,0,3906.12,shipped,2024-08-16
4650,1311,132,6,173.13,0,1038.78,returned,2023-08-02
4651,931,23,11,713.25,0,7845.75,delivered,2022-05-17
4652,109,11,3,67.82,0,203.46,shipped,2022-10-10
4653,1929,8,15,581.03,0,8715.45,shipped,2023-06-17
4654,1521,112,7,393.73,0,2756.11,pending,2024-08-18
4655,1058,107,15,829.1,0,12436.5,delivered,2023-04-04
4656,1021,55,5,112.9,0,564.5,returned,2024-03-01
4657,1886,117,3,660.46,0,1981.38,delivered,2025-05-17
4658,1723,148,19,72.74,0,1382.06,shipped,2023-06-21
4659,1993,187,18,626.35,0,11274.3,shipped,2022-11-07
4660,457,88,8,646.25,0,5170,delivered,2022-06-01
4661,1633,148,10,72.74,0,727.4,returned,2022-05-22
4662,960,90,18,592.32,0,10661.76,cancelled,2022-10-27
4663,1477,37,12,235.47,10.11,2825.64,delivered,2024-04-06
4664,499,132,14,173.13,8.21,2423.82,pending,2025-01-02
4665,1171,162,13,600.01,25.94,7800.13,returned,2024-08-19
4666,504,70,18,100.2,17.51,1803.6,delivered,2024-02-09
4667,1818,193,5,271.72,0,1358.6,cancelled,2025-05-19
4668,1245,131,4,652.89,0,2611.56,pending,2025-03-25
4669,1066,126,6,118.97,20.81,713.82,shipped,2022-09-11
4670,302,193,15,271.72,0,4075.8,delivered,2023-12-01
4671,507,187,2,626.35,6.46,1252.7,pending,2022-09-05
4672,1135,165,18,583.18,6.63,10497.24,cancelled,2025-09-03
4673,1041,17,7,122.61,7.49,858.27,pending,2024-04-20
4674,761,65,3,202.76,19.54,608.28,returned,2022-03-19
4675,366,73,19,238.38,0,4529.22,delivered,2024-08-13
4676,886,197,1,822.64,0,822.64,returned,2022-07-15
4677,1287,86,3,789.99,0,2369.97,pending,2025-02-02
4678,1453,148,7,72.74,0,509.18,returned,2025-04-04
4679,1337,79,9,60.77,0,546.93,delivered,2023-09-06
4680,1170,75,18,95.54,0,1719.72,cancelled,2025-02-21
4681,1073,165,13,583.18,9.34,7581.34,shipped,2025-04-24
4682,893,164,17,527.51,0,8967.67,shipped,2023-08-11
4683,1380,146,8,629.33,0,5034.64,returned,2025-05-22
4684,196,72,2,633.89,0,1267.78,delivered,2023-12-23
4685,1349,108,18,541.06,0,9739.08,returned,2023-08-19
4686,1407,40,19,892.78,0,16962.82,pending,2025-09-25
4687,163,100,11,779.66,0,8576.26,delivered,2025-04-07
4688,1616,186,9,627.64,0,5648.76,cancelled,2025-09-14
4689,447,119,8,371.17,0,2969.36,cancelled,2023-05-10
4690,995,199,11,565.45,0,6219.95,returned,2022-03-03
4691,1046,81,15,637.31,0,9559.65,cancelled,2022-03-17
4692,394,88,8,646.25,0,5170,delivered,2023-02-02
4693,355,198,14,380.95,0,5333.3,cancelled,2023-04-21
4694,1687,188,7,176.18,0,1233.26,delivered,2022-11-02
4695,590,37,2,235.47,0,470.94,returned,2023-12-11
4696,852,15,14,825.2,3.97,11552.8,delivered,2024-08-08
4697,1981,68,13,447.71,0,5820.23,delivered,2025-06-23
4698,1135,122,18,816.6,0,14698.8,delivered,2025-10-18
4699,165,45,19,639.61,0.17,12152.59,returned,2025-03-02
4700,478,122,15,816.6,16.75,12249,pending,2025-09-01
4701,152,11,17,67.82,0,1152.94,pending,2022-11-16
4702,1976,83,10,806.73,0,8067.3,returned,2022-10-24
4703,1127,193,10,271.72,4.54,2717.2,returned,2023-06-15
4704,1472,60,9,774.36,0,6969.24,pending,2024-09-10
4705,1462,87,11,600.01,4.48,6600.11,pending,2024-03-16
4706,587,162,9,600.01,0,5400.09,pending,2024-04-09
4707,124,10,14,859.56,8.75,12033.84,returned,2022-01-17
4708,806,173,7,580.62,0,4064.34,shipped,2025-03-10
4709,298,67,10,692.69,0,6926.9,cancelled,2024-03-06
4710,404,151,9,770.69,0,6936.21,delivered,2024-04-15
4711,603,134,7,53.33,0,373.31,cancelled,2025-05-06
4712,1027,74,9,221.84,0,1996.56,pending,2023-11-18
4713,1894,183,4,656.46,0,2625.84,delivered,2024-02-23
4714,300,192,19,576.21,15.5,10947.99,pending,2022-06-15
4715,300,104,11,386.74,0,4254.14,shipped,2023-03-24
4716,508,17,18,122.61,13.28,2206.98,returned,2022-05-15
4717,1526,170,10,944.19,24.43,9441.9,shipped,2025-05-24
4718,728,179,16,450.55,0,7208.8,returned,2024-03-26
4719,1357,148,15,72.74,0,1091.1,cancelled,2025-05-01
4720,451,6,8,183.59,0,1468.72,returned,2023-07-21
4721,1347,28,12,829.59,0,9955.08,delivered,2022-02-12
4722,481,163,8,241.1,12.57,1928.8,cancelled,2025-08-18
4723,1591,4,15,943.2,22.15,14148,pending,2023-06-07
4724,55,121,17,963.7,0,16382.9,shipped,2023-11-02
4725,165,50,9,724.2,0,6517.8,pending,2024-09-18
4726,445,75,11,95.54,0,1050.94,shipped,2025-11-18
4727,1581,195,18,515.75,0,9283.5,shipped,2025-09-11
4728,1272,52,3,370.49,0,1111.47,cancelled,2022-05-20
4729,367,85,15,378.98,0,5684.7,delivered,2025-10-05
4730,1195,57,9,141.75,0,1275.75,pending,2024-12-14
4731,513,153,11,22.28,0,245.08,delivered,2025-08-11
4732,742,117,8,660.46,0,5283.68,pending,2024-06-19
4733,784,122,16,816.6,0,13065.6,cancelled,2023-08-27
4734,390,69,7,409.64,0,2867.48,delivered,2022-11-11
4735,597,33,7,253.97,0,1777.79,pending,2022-12-20
4736,463,190,16,524.31,0,8388.96,pending,2023-09-07
4737,251,68,7,447.71,0,3133.97,returned,2022-07-22
4738,289,111,5,281.59,0,1407.95,shipped,2023-04-09
4739,1508,179,3,450.55,0,1351.65,returned,2022-05-13
4740,725,9,2,332.46,0,664.92,delivered,2024-07-14
4741,1705,19,13,437.6,0,5688.8,delivered,2025-08-14
4742,1358,194,8,510.14,0,4081.12,pending,2025-02-13
4743,766,61,5,968.17,0,4840.85,cancelled,2025-12-04
4744,1949,123,4,58.49,0,233.96,returned,2025-04-20
4745,447,55,18,112.9,21.3,2032.2,delivered,2025-09-15
4746,1752,143,10,59.58,0,595.8,cancelled,2025-02-04
4747,1730,171,2,845.83,0,1691.66,delivered,2023-02-27
4748,805,106,1,596.1,10.19,596.1,pending,2022-09-15
4749,1276,196,15,542.59,0,8138.85,cancelled,2024-02-27
4750,1878,83,3,806.73,0,2420.19,returned,2025-12-18
4751,283,175,19,211.16,0,4012.04,pending,2022-09-16
4752,812,153,8,22.28,12.57,178.24,delivered,2025-08-19
4753,323,84,12,903.84,10.89,10846.08,shipped,2025-08-10
4754,1411,192,9,576.21,0,5185.89,shipped,2024-09-05
4755,1535,2,9,667,5.81,6003,cancelled,2025-05-13
4756,27,152,8,911.9,0,7295.2,pending,2023-02-13
4757,794,149,12,515.34,0,6184.08,pending,2024-12-26
4758,1049,142,8,446.08,0,3568.64,delivered,2023-10-24
4759,626,93,3,750.35,0,2251.05,cancelled,2023-10-20
4760,1614,28,13,829.59,0,10784.67,returned,2025-03-04
4761,120,113,4,129.9,0,519.6,pending,2022-02-11
4762,1723,59,8,631.88,0,5055.04,cancelled,2023-10-24
4763,1492,129,19,730.46,0,13878.74,shipped,2023-09-22
4764,303,195,8,515.75,0,4126,delivered,2022-11-14
4765,1654,38,19,458.13,20.12,8704.47,delivered,2023-04-27
4766,1818,81,18,637.31,4.2,11471.58,cancelled,2025-04-28
4767,1694,126,11,118.97,0,1308.67,cancelled,2025-11-22
4768,686,83,4,806.73,8.96,3226.92,delivered,2024-06-09
4769,305,129,6,730.46,0,4382.76,cancelled,2022-03-10
4770,1059,93,19,750.35,0,14256.65,pending,2025-04-13
4771,199,43,6,64.03,1.67,384.18,shipped,2024-12-11
4772,319,41,17,693.85,0,11795.45,shipped,2022-11-18
4773,70,38,8,458.13,0,3665.04,delivered,2022-02-04
4774,591,1,10,932.66,0,9326.6,pending,2025-08-26
4775,72,24,2,58.24,0,116.48,shipped,2023-07-15
4776,1349,68,16,447.71,0,7163.36,cancelled,2025-07-08
4777,890,38,5,458.13,0,2290.65,cancelled,2023-06-28
4778,305,167,5,277.82,0,1389.1,delivered,2022-05-28
4779,1584,117,5,660.46,0,3302.3,shipped,2023-12-19
4780,1862,113,3,129.9,0,389.7,pending,2024-11-23
4781,1434,134,14,53.33,0,746.62,cancelled,2022-08-09
4782,974,141,11,621.99,0,6841.89,shipped,2022-07-11
4783,1383,139,1,43.53,0,43.53,returned,2025-12-02
4784,1247,26,13,362.01,0,4706.13,cancelled,2025-05-21
4785,468,108,5,541.06,0,2705.3,shipped,2022-11-02
4786,1967,82,19,286.13,0,5436.47,delivered,2022-11-07
4787,1905,51,11,328.87,0,3617.57,returned,2022-01-03
4788,1127,142,7,446.08,23.05,3122.56,cancelled,2022-07-13
4789,1273,180,5,774.95,0,3874.75,delivered,2025-04-06
4790,247,52,13,370.49,0,4816.37,cancelled,2023-03-11
4791,422,181,1,824.33,0,824.33,delivered,2024-06-16
4792,1092,112,19,393.73,8.54,7480.87,returned,2022-09-12
4793,556,83,5,806.73,0,4033.65,delivered,2022-03-24
4794,1916,181,1,824.33,0,824.33,shipped,2024-01-18
4795,1254,109,9,21.24,0,191.16,returned,2023-02-21
4796,1172,35,10,645.79,0,6457.9,shipped,2024-02-04
4797,1070,53,2,655.86,0,1311.72,returned,2024-06-20
4798,1065,113,2,129.9,17.23,259.8,cancelled,2024-03-05
4799,575,174,15,231.71,0,3475.65,pending,2025-12-10
4800,1439,199,16,565.45,0,9047.2,shipped,2022-08-05
4801,1813,11,9,67.82,28.06,610.38,shipped,2023-02-16
4802,108,28,10,829.59,3.29,8295.9,delivered,2023-02-07
4803,1470,184,3,385.1,0,1155.3,cancelled,2025-11-14
4804,562,98,18,66.06,0,1189.08,delivered,2023-12-17
4805,1532,35,3,645.79,1.2,1937.37,pending,2025-03-22
4806,1269,131,7,652.89,0,4570.23,cancelled,2022-05-27
4807,1652,121,17,963.7,0,16382.9,returned,2023-04-04
4808,1860,1,8,932.66,0,7461.28,shipped,2022-07-11
4809,1419,20,6,481.5,0,2889,delivered,2025-01-17
4810,82,62,16,166.62,0,2665.92,delivered,2024-07-20
4811,1469,12,6,654.54,0,3927.24,returned,2025-09-02
4812,1937,24,19,58.24,0,1106.56,pending,2024-12-15
4813,1951,145,6,593.41,0,3560.46,cancelled,2022-04-04
4814,947,86,18,789.99,0,14219.82,pending,2022-12-07
4815,1997,139,13,43.53,0,565.89,pending,2024-07-13
4816,228,183,19,656.46,0,12472.74,pending,2022-10-12
4817,275,63,12,560.31,25.48,6723.72,pending,2025-12-04
4818,207,131,17,652.89,0,11099.13,returned,2025-08-06
4819,278,83,16,806.73,13.01,12907.68,delivered,2022-06-26
4820,896,67,19,692.69,6.27,13161.11,shipped,2025-01-09
4821,949,184,1,385.1,0,385.1,returned,2023-08-01
4822,24,43,8,64.03,0,512.24,shipped,2025-03-08
4823,435,87,8,600.01,0,4800.08,delivered,2023-02-04
4824,1696,79,2,60.77,8.11,121.54,shipped,2025-05-19
4825,53,41,2,693.85,20.81,1387.7,pending,2024-10-13
4826,946,194,6,510.14,0,3060.84,returned,2023-03-03
4827,210,139,18,43.53,0,783.54,returned,2022-02-15
4828,507,182,2,718.6,4.15,1437.2,delivered,2023-05-05
4829,1108,72,9,633.89,0,5705.01,shipped,2023-07-21
4830,655,192,1,576.21,19.63,576.21,pending,2022-12-19
4831,1809,5,6,604.81,5.06,3628.86,delivered,2025-10-08
4832,910,73,4,238.38,13.1,953.52,pending,2022-10-26
4833,166,32,14,244.09,0,3417.26,shipped,2025-12-13
4834,542,116,8,208.96,0,1671.68,cancelled,2023-11-15
4835,1833,94,15,8.03,16.21,120.45,pending,2024-10-17
4836,337,66,3,397.63,0,1192.89,pending,2025-07-13
4837,1401,88,11,646.25,0,7108.75,shipped,2022-09-14
4838,1301,160,15,574.94,0,8624.1,delivered,2022-04-23
4839,97,172,15,95.98,0,1439.7,returned,2024-08-18
4840,205,91,15,916.22,0,13743.3,delivered,2025-07-07
4841,798,30,18,125.04,20.1,2250.72,shipped,2025-03-06
4842,579,109,8,21.24,0,169.92,returned,2025-05-05
4843,945,115,2,763.04,21.05,1526.08,shipped,2024-12-22
4844,1568,33,19,253.97,0,4825.43,returned,2023-09-14
4845,415,45,6,639.61,0,3837.66,shipped,2022-02-05
4846,1346,173,17,580.62,0,9870.54,cancelled,2024-06-24
4847,92,8,6,581.03,28.28,3486.18,pending,2024-09-11
4848,690,57,3,141.75,0,425.25,cancelled,2024-02-10
4849,1825,5,13,604.81,0,7862.53,pending,2022-04-01
4850,1396,55,13,112.9,0,1467.7,shipped,2023-12-26
4851,499,183,14,656.46,0,9190.44,shipped,2024-09-19
4852,247,133,7,298.55,6.53,2089.85,cancelled,2022-07-23
4853,424,18,16,83.56,0,1336.96,shipped,2023-07-25
4854,74,19,6,437.6,0,2625.6,returned,2022-05-27
4855,1344,112,12,393.73,0,4724.76,pending,2024-08-19
4856,989,179,3,450.55,18.75,1351.65,pending,2023-05-27
4857,1865,74,16,221.84,9.13,3549.44,pending,2023-04-20
4858,1482,156,15,200.01,18.53,3000.15,pending,2022-10-03
4859,1426,128,19,216.83,4.96,4119.77,pending,2022-05-17
4860,143,70,12,100.2,0,1202.4,delivered,2024-05-23
4861,66,115,19,763.04,2.71,14497.76,returned,2023-10-25
4862,673,20,18,481.5,0,8667,returned,2025-02-14
4863,1760,62,18,166.62,0,2999.16,returned,2024-01-27
4864,401,187,6,626.35,0,3758.1,returned,2025-11-18
4865,17,165,18,583.18,0,10497.24,cancelled,2022-03-18
4866,1881,155,19,431.01,0,8189.19,pending,2022-03-03
4867,127,47,3,645.14,0,1935.42,cancelled,2024-02-24
4868,1871,50,2,724.2,0,1448.4,shipped,2024-12-02
4869,1003,170,5,944.19,0,4720.95,shipped,2022-06-20
4870,588,27,16,141.19,0.8,2259.04,cancelled,2023-01-06
4871,567,176,12,850.78,0,10209.36,pending,2023-01-27
4872,387,146,4,629.33,19.31,2517.32,shipped,2024-12-27
4873,1559,185,1,326.55,4.22,326.55,cancelled,2024-12-07
4874,707,75,10,95.54,0,955.4,returned,2022-08-07
4875,689,70,4,100.2,0,400.8,cancelled,2025-06-12
4876,315,163,14,241.1,0,3375.4,pending,2025-06-01
4877,1047,63,12,560.31,22.32,6723.72,pending,2022-04-17
4878,88,183,10,656.46,0,6564.6,cancelled,2022-01-22
4879,1386,25,4,219.32,0,877.28,returned,2024-05-01
4880,1865,51,7,328.87,0,2302.09,delivered,2024-04-19
4881,354,188,1,176.18,0,176.18,delivered,2022-07-21
4882,785,24,13,58.24,0,757.12,cancelled,2025-06-07
4883,1778,4,3,943.2,0,2829.6,returned,2022-11-03
4884,281,85,19,378.98,0,7200.62,cancelled,2023-04-10
4885,1498,49,13,875.58,0,11382.54,cancelled,2024-06-08
4886,1976,116,18,208.96,28.78,3761.28,pending,2022-07-10
4887,883,155,4,431.01,24.36,1724.04,cancelled,2025-03-04
4888,1815,175,14,211.16,0,2956.24,pending,2023-09-24
4889,1991,80,9,59.51,0,535.59,returned,2025-09-26
4890,1336,157,1,83.71,0.88,83.71,cancelled,2024-06-05
4891,1097,189,13,492.26,0,6399.38,delivered,2023-09-24
4892,254,91,12,916.22,0,10994.64,pending,2025-11-18
4893,1535,56,6,561.69,0,3370.14,delivered,2022-10-20
4894,701,197,12,822.64,0,9871.68,pending,2024-06-18
4895,719,163,12,241.1,0,2893.2,pending,2025-05-23
4896,1188,187,10,626.35,23.87,6263.5,delivered,2022-05-14
4897,1105,183,10,656.46,0,6564.6,delivered,2024-04-04
4898,1913,26,19,362.01,0,6878.19,shipped,2022-09-04
4899,893,150,8,533.49,0,4267.92,shipped,2022-11-14
4900,40,130,19,420.65,6.46,7992.35,delivered,2022-02-27
4901,1370,63,7,560.31,3.08,3922.17,pending,2022-07-23
4902,274,101,7,100.03,0,700.21,returned,2023-11-24
4903,675,192,3,576.21,0,1728.63,shipped,2022-09-25
4904,141,59,4,631.88,0,2527.52,pending,2022-04-12
4905,490,137,7,358.4,4.62,2508.8,cancelled,2023-07-01
4906,30,115,5,763.04,11.18,3815.2,pending,2023-05-08
4907,501,145,11,593.41,0,6527.51,cancelled,2023-10-24
4908,177,40,13,892.78,0,11606.14,delivered,2023-08-16
4909,1009,80,5,59.51,13.7,297.55,delivered,2024-10-28
4910,1561,86,9,789.99,0,7109.91,shipped,2025-04-27
4911,559,84,9,903.84,29.39,8134.56,shipped,2025-01-26
4912,415,6,17,183.59,0,3121.03,shipped,2025-01-25
4913,35,141,2,621.99,22.66,1243.98,shipped,2024-08-24
4914,1302,68,5,447.71,26.2,2238.55,shipped,2022-02-14
4915,1657,38,2,458.13,0,916.26,cancelled,2022-11-19
4916,1885,138,13,557.12,29.06,7242.56,delivered,2024-08-18
4917,760,63,11,560.31,13.28,6163.41,shipped,2022-07-11
4918,959,112,16,393.73,0,6299.68,returned,2025-11-25
4919,807,32,9,244.09,0,2196.81,shipped,2024-11-22
4920,148,124,17,809.49,0,13761.33,shipped,2023-03-23
4921,1127,145,16,593.41,0,9494.56,cancelled,2024-08-17
4922,651,148,10,72.74,0,727.4,cancelled,2025-09-11
4923,1503,33,14,253.97,0,3555.58,returned,2024-08-02
4924,1131,174,4,231.71,21.54,926.84,cancelled,2023-11-21
4925,262,136,1,28.67,0,28.67,shipped,2023-02-17
4926,60,87,11,600.01,10.65,6600.11,delivered,2025-04-21
4927,275,165,17,583.18,0,9914.06,delivered,2023-10-17
4928,369,100,8,779.66,0,6237.28,cancelled,2025-08-02
4929,1093,7,3,669.43,2.83,2008.29,returned,2023-04-05
4930,1701,146,2,629.33,16.17,1258.66,shipped,2025-07-26
4931,411,33,6,253.97,0,1523.82,pending,2023-01-04
4932,1117,65,9,202.76,0,1824.84,delivered,2022-11-19
4933,1364,73,18,238.38,0,4290.84,returned,2023-03-26
4934,902,96,14,697.43,0,9764.02,delivered,2023-01-09
4935,584,59,12,631.88,0,7582.56,returned,2022-08-04
4936,762,63,18,560.31,0,10085.58,shipped,2024-01-03
4937,191,11,8,67.82,0,542.56,shipped,2024-02-11
4938,664,20,5,481.5,0,2407.5,pending,2022-02-14
4939,1806,70,8,100.2,0,801.6,pending,2023-02-18
4940,1236,49,9,875.58,0,7880.22,pending,2025-03-18
4941,1712,51,15,328.87,0,4933.05,pending,2022-12-03
4942,1467,64,5,663.35,0,3316.75,pending,2022-06-06
4943,695,144,13,247.92,24.93,3222.96,cancelled,2025-03-19
4944,933,19,9,437.6,0,3938.4,returned,2022-09-16
4945,665,94,4,8.03,0,32.12,pending,2023-06-02
4946,818,33,17,253.97,0,4317.49,cancelled,2024-01-14
